sr_no,state,work_description,work_id,ida_agency,mp_name,constituency,expenditure_amount,vendor_name,work_status,expenditure_amount
35204,Punjab,Construction of buildings for community cultural activities,WS/MP18311/2024-2025/164320,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,92757.0,Vivek Marbles,Payment Success,92757.0
35205,Punjab,Construction of buildings for community cultural activities,WS/MP18311/2024-2025/164320,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,25840.0,S S Traders,Payment Success,25840.0
35206,Punjab,Construction of buildings for community cultural activities,WS/MP18311/2024-2025/164320,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),Malvinder Singh Kang,ANANDPUR SAHIB,41572.0,Raj Mal,Payment Success,41572.0
35207,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/219465,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,44200.0,Guru Nanak Bko Joga,Payment Success,44200.0
35208,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/219465,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,27200.0,Guru Nanak Bko Joga,Payment Success,27200.0
35209,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/219469,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),Gurmeet Singh Meet Hayer,SANGRUR,30576.0,Guru Nanak Bko Joga,Payment Success,30576.0
35210,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210223,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),499994.0,Ritesh Kumar Yadav,Payment Success,499994.0
35211,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210214,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),499558.0,Ritesh Kumar Yadav,Payment Success,499558.0
35212,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210214,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),499995.0,Ritesh Kumar Yadav,Payment Success,499995.0
35213,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210223,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),499995.0,Ritesh Kumar Yadav,Payment Success,499995.0
35214,Assam,Construction of community centers and community halls,WS/MP18024/2024-2025/161016,"MAJULI(District Commissioner, Majuli)",Gaurav Gogoi,JORHAT,109713.0,Sanjib Narah,Payment Success,109713.0
35215,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210206,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),750000.0,Manoj General Stores,Payment Success,750000.0
35216,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210206,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),749980.0,Manoj General Stores,Payment Success,749980.0
35217,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210225,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),600000.0,Manoj General Stores,Payment Success,600000.0
35218,Chhattisgarh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18335/2025-2026/210225,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Radhe Shyam Rathiya,RAIGARH(ST),599420.0,Manoj General Stores,Payment Success,599420.0
35219,Tamil Nadu,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP18185/2025-2026/176202,TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),Robert Bruce C,TIRUNELVELI,480000.0,Nellai Motor Vehicle Private Limited,Payment Success,480000.0
35220,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP18101/2024-2025/154629,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Rahul Singh Lodhi,DAMOH,123294.0,Vaishali Construction Co,Payment Success,123294.0
35221,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP18101/2024-2025/154629,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Rahul Singh Lodhi,DAMOH,397830.0,Vaishali Construction Co,Payment Success,397830.0
35222,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP18101/2024-2025/154629,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Rahul Singh Lodhi,DAMOH,591508.0,Vaishali Construction Co,Payment Success,591508.0
35223,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP18101/2024-2025/154629,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Rahul Singh Lodhi,DAMOH,387338.0,Vaishali Construction Co,Payment Success,387338.0
35224,Rajasthan,Purchase of furniture and fixtures for educational purposes,WS/MP389/2025-2026/195538,PALI(DISTRICT COLLECTOR PALI_IDA),Pp Chaudhary,PALI,356221.0,Shyam Construction,Payment Success,356221.0
35225,Rajasthan,Purchase of furniture and fixtures for educational purposes,WS/MP389/2025-2026/195538,PALI(DISTRICT COLLECTOR PALI_IDA),Pp Chaudhary,PALI,33590.0,Shyam Construction,Payment Success,33590.0
35226,Rajasthan,Purchase of furniture and fixtures for educational purposes,WS/MP389/2025-2026/195538,PALI(DISTRICT COLLECTOR PALI_IDA),Pp Chaudhary,PALI,2200.0,Shyam Construction,Payment Success,2200.0
35227,Rajasthan,Lighting of public spaces,WS/MP728/2025-2026/215290,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,300000.0,Krishna Construction And Supplier,Payment Success,300000.0
35228,Rajasthan,Lighting of public spaces,WS/MP728/2025-2026/215289,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,300000.0,Krishna Construction And Supplier,Payment Success,300000.0
35229,Rajasthan,Construction of rooms and halls in school and colleges,WS/MP728/2025-2026/191747,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,71399.0,Krishna Construction And Supplier,Payment Success,71399.0
35230,Rajasthan,Construction of rooms and halls in school and colleges,WS/MP728/2025-2026/191747,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,525000.0,Krishna Construction And Supplier,Payment Success,525000.0
35231,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP360/2025-2026/200848,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Anil Firojiya,UJJAIN(SC),300000.0,Gram Panchayat Nawada,Payment Success,300000.0
35232,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP360/2025-2026/200848,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Anil Firojiya,UJJAIN(SC),200000.0,Gram Panchayat Nawada,Payment Success,200000.0
35233,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212865,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240813.0,H S Agro,Payment Success,240813.0
35234,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212864,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240424.0,H S Agro,Payment Success,240424.0
35235,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212877,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,19232.0,H S Agro,Payment Success,19232.0
35236,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212852,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240278.0,H S Agro,Payment Success,240278.0
35237,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212875,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240886.0,H S Agro,Payment Success,240886.0
35238,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212877,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,221168.0,H S Agro,Payment Success,221168.0
35239,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212869,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240570.0,H S Agro,Payment Success,240570.0
35240,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212855,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),Sher Singh Ghubaya,FIROZPUR,240473.0,H S Agro,Payment Success,240473.0
35241,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212828,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240716.0,H S Agro,Payment Success,240716.0
35242,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205284,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240618.0,H S Agro,Payment Success,240618.0
35243,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229091,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240546.0,H S Agro,Payment Success,240546.0
35244,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229096,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240862.0,H S Agro,Payment Success,240862.0
35245,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205281,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240327.0,H S Agro,Payment Success,240327.0
35246,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212835,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240837.0,H S Agro,Payment Success,240837.0
35247,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212816,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240643.0,H S Agro,Payment Success,240643.0
35248,Punjab,"Purchase of hearse van (Four, three and two wheelers)",WS/MP18153/2025-2026/229086,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,234203.0,H S Agro,Payment Success,234203.0
35249,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212821,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240740.0,H S Agro,Payment Success,240740.0
35250,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212810,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240546.0,H S Agro,Payment Success,240546.0
35251,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212814,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240959.0,H S Agro,Payment Success,240959.0
35252,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205286,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240862.0,H S Agro,Payment Success,240862.0
35253,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212829,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240789.0,H S Agro,Payment Success,240789.0
35254,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212817,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240327.0,H S Agro,Payment Success,240327.0
35255,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229099,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240862.0,H S Agro,Payment Success,240862.0
35256,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229093,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240473.0,H S Agro,Payment Success,240473.0
35257,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205300,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240983.0,H S Agro,Payment Success,240983.0
35258,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205288,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240570.0,H S Agro,Payment Success,240570.0
35259,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205292,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240910.0,H S Agro,Payment Success,240910.0
35260,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205295,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240570.0,H S Agro,Payment Success,240570.0
35261,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205303,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240327.0,H S Agro,Payment Success,240327.0
35262,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205308,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240715.0,H S Agro,Payment Success,240715.0
35263,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205294,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240716.0,H S Agro,Payment Success,240716.0
35264,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205280,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240449.0,H S Agro,Payment Success,240449.0
35265,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205283,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240667.0,H S Agro,Payment Success,240667.0
35266,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212836,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240594.0,H S Agro,Payment Success,240594.0
35267,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229098,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240764.0,H S Agro,Payment Success,240764.0
35268,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205289,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240959.0,H S Agro,Payment Success,240959.0
35269,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/205306,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240570.0,H S Agro,Payment Success,240570.0
35270,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/212809,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240448.0,H S Agro,Payment Success,240448.0
35271,Punjab,Purchase of mobile water tankers,WS/MP18153/2025-2026/229095,FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA),Sher Singh Ghubaya,FIROZPUR,240643.0,H S Agro,Payment Success,240643.0
35272,Chhattisgarh,Construction of culverts and bridges,WS/MP18354/2024-2025/158240,SURGUJA(Collector Surguja_IDA),Chintamani Maharaj,SARGUJA(ST),250000.0,Gram Panchayat Khalpodi,Payment Success,250000.0
35273,Chhattisgarh,Construction of community centers and community halls,WS/MP18049/2025-2026/181660,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,500000.0,Gp Changori,Payment Success,500000.0
35274,Chhattisgarh,Construction of community centers and community halls,WS/MP18049/2025-2026/181660,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,500000.0,Gp Changori,Payment Success,500000.0
35275,Chhattisgarh,Construction of community centers and community halls,WS/MP18049/2025-2026/181658,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,250000.0,Gram Panchayat Kenda,Payment Success,250000.0
35276,Chhattisgarh,Construction of community centers and community halls,WS/MP18049/2025-2026/181658,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,235426.0,Gram Panchayat Kenda,Payment Success,235426.0
35277,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18049/2025-2026/181659,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,246167.0,Gram Panchayat Saktibahara,Payment Success,246167.0
35278,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18049/2025-2026/181659,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),Tokhan Sahu,BILASPUR,250000.0,Gram Panchayat Saktibahara,Payment Success,250000.0
35279,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18323/2025-2026/168809,LATUR(DISTRICT COLLECTOR LATUR_IDA),Kalge Shivaji Bandappa,LATUR(SC),999782.0,Sambhaji Madhukar Kumbhar,Payment Success,999782.0
35280,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/	 MP005/2025-2026/175182,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,KHEDA,220000.0,Sankhej Gram Panchayat,Payment Success,220000.0
35281,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18051/2025-2026/195251,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),Roop Kumari Choudhary,MAHASAMUND,500000.0,Gp Bamadadih,Payment Success,500000.0
35282,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18051/2025-2026/195251,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),Roop Kumari Choudhary,MAHASAMUND,500000.0,Gp Bamadadih,Payment Success,500000.0
35283,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/	 MP005/2025-2026/175205,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,KHEDA,200000.0,Vadala Gram Panchayat,Payment Success,200000.0
35284,Gujarat,Improvement of electricity distribution infrastructure,WS/MP582/2024-2025/147353,SURAT(DISTRICT COLLECTOR SURAT_IDA),Prabhubhai Nagarbhai Vasava,BARDOLI(ST),1500000.0,Maniar Vehicles Pvt Ltd,Payment Success,1500000.0
35285,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/166568,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,71110.0,J S Interlock Tiles,Payment Success,71110.0
35286,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/166563,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,114700.0,J S Interlock Tiles,Payment Success,114700.0
35287,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/166568,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,402330.0,J S Interlock Tiles,Payment Success,402330.0
35288,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/194334,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,89800.0,J S Interlock Tiles,Payment Success,89800.0
35289,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/194334,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,217930.0,J S Interlock Tiles,Payment Success,217930.0
35290,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/194334,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,91760.0,J S Interlock Tiles,Payment Success,91760.0
35291,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/194334,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,75700.0,J S Interlock Tiles,Payment Success,75700.0
35292,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/194334,GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA),Sukhjinder Singh Randhawa,GURDASPUR,24600.0,J S Interlock Tiles,Payment Success,24600.0
